 TITLE     = "Surface grid for WingStructure."
 VARIABLES = X,Y,Z
 ZONE    T = "Grid",I =            201,J =         29
      0.56826    -0.10537     0.00000
      0.51693    -0.09752     0.00000
      0.46778    -0.08956     0.00000
      0.42088    -0.08153     0.00000
      0.37621    -0.07339     0.00000
      0.33390    -0.06513     0.00000
      0.29393    -0.05670     0.00000
      0.25638    -0.04805     0.00000
      0.22123    -0.03918     0.00000
      0.18860    -0.02992     0.00000
      0.15850    -0.02022     0.00000
      0.13091    -0.00998     0.00000
      0.10591     0.00087     0.00000
      0.08355     0.01248     0.00000
      0.06376     0.02491     0.00000
      0.04668     0.03832     0.00000
      0.03223     0.05271     0.00000
      0.02042     0.06748     0.00000
      0.01133     0.08198     0.00000
      0.00490     0.09555     0.00000
      0.00112     0.10813     0.00000
      0.00000     0.11985     0.00000
      0.00160     0.13090     0.00000
      0.00586     0.14157     0.00000
      0.01280     0.15213     0.00000
      0.02242     0.16285     0.00000
      0.03477     0.17356     0.00000
      0.04974     0.18428     0.00000
      0.06732     0.19478     0.00000
      0.08758     0.20522     0.00000
      0.11041     0.21545     0.00000
      0.13585     0.22557     0.00000
      0.16386     0.23557     0.00000
      0.19437     0.24542     0.00000
      0.22740     0.25516     0.00000
      0.26293     0.26479     0.00000
      0.30087     0.27426     0.00000
      0.34120     0.28369     0.00000
      0.38388     0.29289     0.00000
      0.42891     0.30205     0.00000
      0.47617     0.31100     0.00000
      0.52567     0.31980     0.00000
      0.57735     0.32844     0.00000
      0.63116     0.33692     0.00000
      0.68703     0.34520     0.00000
      0.74498     0.35327     0.00000
      0.80484     0.36108     0.00000
      0.86660     0.36869     0.00000
      0.93015     0.37604     0.00000
      0.99556     0.38313     0.00000
      1.06266     0.38997     0.00000
      1.13139     0.39645     0.00000
      1.20169     0.40268     0.00000
      1.27352     0.40855     0.00000
      1.34676     0.41411     0.00000
      1.42136     0.41927     0.00000
      1.49726     0.42407     0.00000
      1.57441     0.42846     0.00000
      1.65270     0.43250     0.00000
      1.73201     0.43608     0.00000
      1.81230     0.43920     0.00000
      1.89351     0.44193     0.00000
      1.97553     0.44414     0.00000
      2.05836     0.44590     0.00000
      2.14178     0.44721     0.00000
      2.22578     0.44796     0.00000
      2.31027     0.44822     0.00000
      2.39519     0.44791     0.00000
      2.48047     0.44705     0.00000
      2.56591     0.44570     0.00000
      2.65156     0.44374     0.00000
      2.73730     0.44124     0.00000
      2.83328     0.43770     0.00000
      2.92904     0.43345     0.00000
      3.02434     0.42845     0.00000
      3.11908     0.42264     0.00000
      3.21298     0.41609     0.00000
      3.30589     0.40879     0.00000
      3.39757     0.40076     0.00000
      3.48799     0.39198     0.00000
      3.57686     0.38247     0.00000
      3.66408     0.37229     0.00000
      3.74949     0.36149     0.00000
      3.83302     0.35013     0.00000
      3.91452     0.33821     0.00000
      3.99389     0.32584     0.00000
      4.07112     0.31314     0.00000
      4.14604     0.30010     0.00000
      4.21867     0.28684     0.00000
      4.28895     0.27352     0.00000
      4.35682     0.26013     0.00000
      4.42230     0.24680     0.00000
      4.48537     0.23358     0.00000
      4.54604     0.22056     0.00000
      4.60432     0.20782     0.00000
      4.66026     0.19545     0.00000
      4.71385     0.18335     0.00000
      4.76516     0.17174     0.00000
      4.81418     0.16050     0.00000
      4.86103     0.14969     0.00000
      4.90570     0.13931     0.00000
      4.94826     0.12940     0.00000
      4.98880     0.11993     0.00000
      5.02738     0.11087     0.00000
      5.06406     0.10224     0.00000
      5.09884     0.09397     0.00000
      5.13188     0.08618     0.00000
      5.16324     0.07870     0.00000
      5.19291     0.07163     0.00000
      5.22105     0.06487     0.00000
      5.24768     0.05842     0.00000
      5.27284     0.05232     0.00000
      5.29663     0.04652     0.00000
      5.31913     0.04103     0.00000
      5.34032     0.03572     0.00000
      5.36036     0.03077     0.00000
      5.37927     0.02601     0.00000
      5.39714     0.02148     0.00000
      5.41393     0.01720     0.00000
      5.42979     0.01310     0.00000
      5.44467     0.00924     0.00000
      5.45873     0.00550     0.00000
      5.10191     0.00104     0.63943
      5.08815     0.00227     0.63943
      5.07359     0.00356     0.63943
      5.05807     0.00493     0.63943
      5.04165     0.00638     0.63943
      5.02417     0.00785     0.63943
      5.00567     0.00945     0.63943
      4.98606     0.01108     0.63943
      4.96534     0.01278     0.63943
      4.94333     0.01452     0.63943
      4.92005     0.01628     0.63943
      4.89544     0.01808     0.63943
      4.86939     0.01991     0.63943
      4.84184     0.02166     0.63943
      4.81281     0.02346     0.63943
      4.78212     0.02513     0.63943
      4.74978     0.02668     0.63943
      4.71574     0.02805     0.63943
      4.67982     0.02931     0.63943
      4.64204     0.03024     0.63943
      4.60233     0.03095     0.63943
      4.56064     0.03122     0.63943
      4.51687     0.03107     0.63943
      4.47095     0.03038     0.63943
      4.42289     0.02904     0.63943
      4.37257     0.02696     0.63943
      4.32000     0.02413     0.63943
      4.26512     0.02029     0.63943
      4.20792     0.01550     0.63943
      4.14836     0.00958     0.63943
      4.08643     0.00245     0.63943
      4.02212    -0.00591     0.63943
      3.95544    -0.01560     0.63943
      3.88639    -0.02646     0.63943
      3.81502    -0.03854     0.63943
      3.74139    -0.05180     0.63943
      3.66550    -0.06596     0.63943
      3.58752    -0.08087     0.63943
      3.50744    -0.09632     0.63943
      3.42539    -0.11209     0.63943
      3.34153    -0.12788     0.63943
      3.25592    -0.14331     0.63943
      3.16872    -0.15822     0.63943
      3.08006    -0.17230     0.63943
      2.99019    -0.18528     0.63943
      2.89918    -0.19696     0.63943
      2.80725    -0.20729     0.63943
      2.71455    -0.21605     0.63943
      2.62135    -0.22332     0.63943
      2.52777    -0.22897     0.63943
      2.43401    -0.23319     0.63943
      2.35029    -0.23577     0.63943
      2.26671    -0.23730     0.63943
      2.18336    -0.23787     0.63943
      2.10019    -0.23759     0.63943
      2.01741    -0.23646     0.63943
      1.93508    -0.23461     0.63943
      1.85324    -0.23212     0.63943
      1.77200    -0.22901     0.63943
      1.69135    -0.22544     0.63943
      1.61152    -0.22135     0.63943
      1.53250    -0.21680     0.63943
      1.45439    -0.21190     0.63943
      1.37725    -0.20665     0.63943
      1.30112    -0.20110     0.63943
      1.22612    -0.19526     0.63943
      1.15235    -0.18919     0.63943
      1.07987    -0.18287     0.63943
      1.00872    -0.17638     0.63943
      0.93895    -0.16970     0.63943
      0.87069    -0.16284     0.63943
      0.80397    -0.15586     0.63943
      0.73885    -0.14882     0.63943
      0.67538    -0.14159     0.63943
      0.61373    -0.13425     0.63943
      0.55384    -0.12685     0.63943
      0.49581    -0.11932     0.63943
      0.43965    -0.11174     0.63943
      0.38551    -0.10409     0.63943
      0.33340    -0.09633     0.63943
      0.28337    -0.08857     0.63943
      0.23546    -0.08069     0.63943
      0.18975    -0.07276     0.63943
      0.14622    -0.06473     0.63943
      0.10498    -0.05658     0.63943
      0.06603    -0.04828     0.63943
      0.02943    -0.03976     0.63943
     -0.00482    -0.03103     0.63943
     -0.03661    -0.02193     0.63943
     -0.06594    -0.01241     0.63943
     -0.09281    -0.00236     0.63943
     -0.11717     0.00827     0.63943
     -0.13895     0.01963     0.63943
     -0.15821     0.03180     0.63943
     -0.17484     0.04491     0.63943
     -0.18889     0.05897     0.63943
     -0.20038     0.07340     0.63943
     -0.20921     0.08756     0.63943
     -0.21545     0.10080     0.63943
     -0.21911     0.11308     0.63943
     -0.22017     0.12450     0.63943
     -0.21859     0.13528     0.63943
     -0.21441     0.14567     0.63943
     -0.20762     0.15595     0.63943
     -0.19822     0.16638     0.63943
     -0.18616     0.17680     0.63943
     -0.17154     0.18722     0.63943
     -0.15437     0.19742     0.63943
     -0.13459     0.20756     0.63943
     -0.11231     0.21748     0.63943
     -0.08749     0.22728     0.63943
     -0.06016     0.23698     0.63943
     -0.03038     0.24651     0.63943
      0.00184     0.25594     0.63943
      0.03651     0.26525     0.63943
      0.07352     0.27440     0.63943
      0.11287     0.28350     0.63943
      0.15450     0.29239     0.63943
      0.19842     0.30122     0.63943
      0.24452     0.30984     0.63943
      0.29280     0.31831     0.63943
      0.34321     0.32661     0.63943
      0.39569     0.33477     0.63943
      0.45019     0.34272     0.63943
      0.50671     0.35046     0.63943
      0.56508     0.35794     0.63943
      0.62532     0.36523     0.63943
      0.68730     0.37225     0.63943
      0.75109     0.37903     0.63943
      0.81653     0.38555     0.63943
      0.88355     0.39172     0.63943
      0.95212     0.39763     0.63943
      1.02216     0.40320     0.63943
      1.09358     0.40846     0.63943
      1.16633     0.41333     0.63943
      1.24034     0.41784     0.63943
      1.31558     0.42195     0.63943
      1.39192     0.42572     0.63943
      1.46926     0.42904     0.63943
      1.54755     0.43191     0.63943
      1.62673     0.43438     0.63943
      1.70671     0.43636     0.63943
      1.78747     0.43790     0.63943
      1.86881     0.43899     0.63943
      1.95072     0.43954     0.63943
      2.03310     0.43960     0.63943
      2.11589     0.43912     0.63943
      2.19904     0.43809     0.63943
      2.28234     0.43659     0.63943
      2.36584     0.43449     0.63943
      2.44943     0.43186     0.63943
      2.54301     0.42820     0.63943
      2.63637     0.42385     0.63943
      2.72927     0.41876     0.63943
      2.82163     0.41289     0.63943
      2.91318     0.40630     0.63943
      3.00374     0.39898     0.63943
      3.09312     0.39094     0.63943
      3.18126     0.38219     0.63943
      3.26789     0.37272     0.63943
      3.35291     0.36260     0.63943
      3.43616     0.35189     0.63943
      3.51758     0.34062     0.63943
      3.59702     0.32882     0.63943
      3.67437     0.31659     0.63943
      3.74964     0.30404     0.63943
      3.82267     0.29116     0.63943
      3.89345     0.27807     0.63943
      3.96195     0.26493     0.63943
      4.02810     0.25173     0.63943
      4.09190     0.23859     0.63943
      4.15337     0.22555     0.63943
      4.21250     0.21273     0.63943
      4.26929     0.20018     0.63943
      4.32380     0.18800     0.63943
      4.37603     0.17608     0.63943
      4.42603     0.16465     0.63943
      4.47381     0.15358     0.63943
      4.51946     0.14294     0.63943
      4.56300     0.13272     0.63943
      4.60446     0.12297     0.63943
      4.64397     0.11364     0.63943
      4.68157     0.10472     0.63943
      4.71732     0.09623     0.63943
      4.75121     0.08809     0.63943
      4.78341     0.08042     0.63943
      4.81396     0.07306     0.63943
      4.84287     0.06610     0.63943
      4.87030     0.05945     0.63943
      4.89625     0.05310     0.63943
      4.92076     0.04710     0.63943
      4.94395     0.04139     0.63943
      4.96587     0.03599     0.63943
      4.98652     0.03077     0.63943
      5.00606     0.02590     0.63943
      5.02448     0.02121     0.63943
      5.04189     0.01676     0.63943
      5.05825     0.01254     0.63943
      5.07371     0.00851     0.63943
      5.08821     0.00471     0.63943
      5.10191     0.00104     0.63943
      4.74519     0.00100     1.27885
      4.73178     0.00222     1.27885
      4.71759     0.00350     1.27885
      4.70248     0.00486     1.27885
      4.68648     0.00629     1.27885
      4.66944     0.00775     1.27885
      4.65142     0.00933     1.27885
      4.63232     0.01094     1.27885
      4.61212     0.01263     1.27885
      4.59069     0.01436     1.27885
      4.56800     0.01611     1.27885
      4.54402     0.01789     1.27885
      4.51864     0.01971     1.27885
      4.49181     0.02146     1.27885
      4.46352     0.02325     1.27885
      4.43363     0.02492     1.27885
      4.40212     0.02647     1.27885
      4.36894     0.02786     1.27885
      4.33395     0.02914     1.27885
      4.29714     0.03009     1.27885
      4.25845     0.03084     1.27885
      4.21783     0.03117     1.27885
      4.17517     0.03108     1.27885
      4.13043     0.03046     1.27885
      4.08360     0.02923     1.27885
      4.03457     0.02727     1.27885
      3.98334     0.02459     1.27885
      3.92986     0.02093     1.27885
      3.87413     0.01633     1.27885
      3.81608     0.01066     1.27885
      3.75572     0.00379     1.27885
      3.69305    -0.00427     1.27885
      3.62807    -0.01361     1.27885
      3.56077    -0.02410     1.27885
      3.49122    -0.03577     1.27885
      3.41945    -0.04859     1.27885
      3.34549    -0.06228     1.27885
      3.26948    -0.07670     1.27885
      3.19144    -0.09164     1.27885
      3.11147    -0.10690     1.27885
      3.02973    -0.12216     1.27885
      2.94630    -0.13707     1.27885
      2.86131    -0.15148     1.27885
      2.77490    -0.16507     1.27885
      2.68732    -0.17760     1.27885
      2.59863    -0.18885     1.27885
      2.50903    -0.19879     1.27885
      2.41870    -0.20720     1.27885
      2.32788    -0.21415     1.27885
      2.23669    -0.21953     1.27885
      2.14532    -0.22351     1.27885
      2.06375    -0.22591     1.27885
      1.98230    -0.22727     1.27885
      1.90109    -0.22771     1.27885
      1.82005    -0.22732     1.27885
      1.73940    -0.22612     1.27885
      1.65918    -0.22419     1.27885
      1.57944    -0.22166     1.27885
      1.50028    -0.21851     1.27885
      1.42171    -0.21492     1.27885
      1.34393    -0.21082     1.27885
      1.26694    -0.20628     1.27885
      1.19084    -0.20140     1.27885
      1.11568    -0.19617     1.27885
      1.04151    -0.19066     1.27885
      0.96844    -0.18487     1.27885
      0.89657    -0.17884     1.27885
      0.82595    -0.17259     1.27885
      0.75663    -0.16616     1.27885
      0.68867    -0.15956     1.27885
      0.62216    -0.15278     1.27885
      0.55716    -0.14589     1.27885
      0.49372    -0.13893     1.27885
      0.43189    -0.13180     1.27885
      0.37183    -0.12457     1.27885
      0.31348    -0.11727     1.27885
      0.25695    -0.10985     1.27885
      0.20224    -0.10238     1.27885
      0.14950    -0.09486     1.27885
      0.09873    -0.08723     1.27885
      0.04999    -0.07959     1.27885
      0.00333    -0.07185     1.27885
     -0.04120    -0.06406     1.27885
     -0.08361    -0.05617     1.27885
     -0.12378    -0.04817     1.27885
     -0.16172    -0.04003     1.27885
     -0.19736    -0.03168     1.27885
     -0.23072    -0.02313     1.27885
     -0.26169    -0.01422     1.27885
     -0.29026    -0.00490     1.27885
     -0.31643     0.00493     1.27885
     -0.34014     0.01532     1.27885
     -0.36135     0.02643     1.27885
     -0.38010     0.03830     1.27885
     -0.39628     0.05110     1.27885
     -0.40995     0.06483     1.27885
     -0.42113     0.07890     1.27885
     -0.42971     0.09271     1.27885
     -0.43578     0.10562     1.27885
     -0.43932     0.11759     1.27885
     -0.44034     0.12872     1.27885
     -0.43879     0.13922     1.27885
     -0.43470     0.14934     1.27885
     -0.42807     0.15934     1.27885
     -0.41890     0.16949     1.27885
     -0.40713     0.17963     1.27885
     -0.39287     0.18976     1.27885
     -0.37612     0.19968     1.27885
     -0.35684     0.20953     1.27885
     -0.33512     0.21916     1.27885
     -0.31091     0.22868     1.27885
     -0.28427     0.23809     1.27885
     -0.25525     0.24734     1.27885
     -0.22384     0.25648     1.27885
     -0.19005     0.26550     1.27885
     -0.15397     0.27437     1.27885
     -0.11562     0.28318     1.27885
     -0.07504     0.29178     1.27885
     -0.03223     0.30032     1.27885
      0.01270     0.30866     1.27885
      0.05976     0.31684     1.27885
      0.10888     0.32487     1.27885
      0.16003     0.33274     1.27885
      0.21314     0.34041     1.27885
      0.26822     0.34787     1.27885
      0.32511     0.35508     1.27885
      0.38381     0.36210     1.27885
      0.44422     0.36886     1.27885
      0.50639     0.37537     1.27885
      0.57015     0.38163     1.27885
      0.63547     0.38755     1.27885
      0.70228     0.39322     1.27885
      0.77054     0.39854     1.27885
      0.84014     0.40357     1.27885
      0.91103     0.40821     1.27885
      0.98315     0.41250     1.27885
      1.05646     0.41641     1.27885
      1.13085     0.41997     1.27885
      1.20622     0.42310     1.27885
      1.28251     0.42578     1.27885
      1.35967     0.42809     1.27885
      1.43759     0.42990     1.27885
      1.51629     0.43128     1.27885
      1.59554     0.43224     1.27885
      1.67535     0.43266     1.27885
      1.75562     0.43260     1.27885
      1.83629     0.43202     1.27885
      1.91731     0.43090     1.27885
      1.99847     0.42932     1.27885
      2.07983     0.42716     1.27885
      2.16128     0.42448     1.27885
      2.25246     0.42078     1.27885
      2.34341     0.41641     1.27885
      2.43393     0.41133     1.27885
      2.52391     0.40548     1.27885
      2.61310     0.39893     1.27885
      2.70134     0.39167     1.27885
      2.78842     0.38371     1.27885
      2.87428     0.37506     1.27885
      2.95868     0.36572     1.27885
      3.04151     0.35574     1.27885
      3.12260     0.34518     1.27885
      3.20193     0.33409     1.27885
      3.27931     0.32248     1.27885
      3.35467     0.31046     1.27885
      3.42799     0.29812     1.27885
      3.49913     0.28547     1.27885
      3.56808     0.27262     1.27885
      3.63480     0.25971     1.27885
      3.69924     0.24676     1.27885
      3.76139     0.23387     1.27885
      3.82126     0.22108     1.27885
      3.87886     0.20851     1.27885
      3.93418     0.19620     1.27885
      3.98728     0.18425     1.27885
      4.03815     0.17257     1.27885
      4.08685     0.16136     1.27885
      4.13339     0.15051     1.27885
      4.17786     0.14008     1.27885
      4.22026     0.13005     1.27885
      4.26065     0.12050     1.27885
      4.29914     0.11135     1.27885
      4.33576     0.10262     1.27885
      4.37058     0.09429     1.27885
      4.40359     0.08631     1.27885
      4.43495     0.07879     1.27885
      4.46471     0.07158     1.27885
      4.49288     0.06476     1.27885
      4.51959     0.05824     1.27885
      4.54486     0.05201     1.27885
      4.56874     0.04613     1.27885
      4.59133     0.04054     1.27885
      4.61268     0.03524     1.27885
      4.63279     0.03013     1.27885
      4.65182     0.02535     1.27885
      4.66976     0.02076     1.27885
      4.68673     0.01640     1.27885
      4.70266     0.01227     1.27885
      4.71771     0.00832     1.27885
      4.73184     0.00460     1.27885
      4.74519     0.00100     1.27885
      4.38846     0.00097     1.91828
      4.37540     0.00217     1.91828
      4.36159     0.00344     1.91828
      4.34688     0.00478     1.91828
      4.33130     0.00620     1.91828
      4.31472     0.00764     1.91828
      4.29717     0.00921     1.91828
      4.27857     0.01080     1.91828
      4.25891     0.01248     1.91828
      4.23804     0.01418     1.91828
      4.21596     0.01592     1.91828
      4.19261     0.01769     1.91828
      4.16790     0.01950     1.91828
      4.14177     0.02124     1.91828
      4.11423     0.02302     1.91828
      4.08512     0.02469     1.91828
      4.05445     0.02625     1.91828
      4.02215     0.02764     1.91828
      3.98808     0.02893     1.91828
      3.95223     0.02992     1.91828
      3.91456     0.03070     1.91828
      3.87501     0.03107     1.91828
      3.83348     0.03104     1.91828
      3.78991     0.03051     1.91828
      3.74431     0.02938     1.91828
      3.69657     0.02754     1.91828
      3.64669     0.02500     1.91828
      3.59460     0.02151     1.91828
      3.54033     0.01711     1.91828
      3.48380     0.01166     1.91828
      3.42502     0.00506     1.91828
      3.36399    -0.00270     1.91828
      3.30070    -0.01171     1.91828
      3.23516    -0.02182     1.91828
      3.16742    -0.03309     1.91828
      3.09752    -0.04547     1.91828
      3.02548    -0.05870     1.91828
      2.95146    -0.07263     1.91828
      2.87545    -0.08707     1.91828
      2.79756    -0.10182     1.91828
      2.71795    -0.11657     1.91828
      2.63669    -0.13097     1.91828
      2.55392    -0.14488     1.91828
      2.46976    -0.15800     1.91828
      2.38446    -0.17007     1.91828
      2.29809    -0.18091     1.91828
      2.21084    -0.19045     1.91828
      2.12286    -0.19852     1.91828
      2.03443    -0.20516     1.91828
      1.94562    -0.21027     1.91828
      1.85665    -0.21401     1.91828
      1.77722    -0.21624     1.91828
      1.69792    -0.21746     1.91828
      1.61884    -0.21777     1.91828
      1.53994    -0.21728     1.91828
      1.46140    -0.21599     1.91828
      1.38330    -0.21401     1.91828
      1.30566    -0.21143     1.91828
      1.22859    -0.20826     1.91828
      1.15209    -0.20465     1.91828
      1.07636    -0.20055     1.91828
      1.00140    -0.19602     1.91828
      0.92730    -0.19116     1.91828
      0.85413    -0.18597     1.91828
      0.78192    -0.18050     1.91828
      0.71078    -0.17475     1.91828
      0.64081    -0.16879     1.91828
      0.57206    -0.16260     1.91828
      0.50457    -0.15624     1.91828
      0.43840    -0.14972     1.91828
      0.37365    -0.14303     1.91828
      0.31037    -0.13623     1.91828
      0.24861    -0.12936     1.91828
      0.18842    -0.12234     1.91828
      0.12994    -0.11521     1.91828
      0.07314    -0.10802     1.91828
      0.01811    -0.10072     1.91828
     -0.03516    -0.09337     1.91828
     -0.08650    -0.08597     1.91828
     -0.13592    -0.07847     1.91828
     -0.18336    -0.07097     1.91828
     -0.22879    -0.06337     1.91828
     -0.27214    -0.05572     1.91828
     -0.31342    -0.04797     1.91828
     -0.35252    -0.04013     1.91828
     -0.38945    -0.03215     1.91828
     -0.42415    -0.02397     1.91828
     -0.45662    -0.01559     1.91828
     -0.48676    -0.00688     1.91828
     -0.51456     0.00223     1.91828
     -0.54003     0.01184     1.91828
     -0.56311     0.02199     1.91828
     -0.58374     0.03284     1.91828
     -0.60198     0.04443     1.91828
     -0.61772     0.05691     1.91828
     -0.63101     0.07029     1.91828
     -0.64187     0.08402     1.91828
     -0.65021     0.09747     1.91828
     -0.65610     0.11005     1.91828
     -0.65953     0.12171     1.91828
     -0.66051     0.13255     1.91828
     -0.65899     0.14277     1.91828
     -0.65499     0.15262     1.91828
     -0.64852     0.16235     1.91828
     -0.63957     0.17222     1.91828
     -0.62810     0.18208     1.91828
     -0.61420     0.19192     1.91828
     -0.59789     0.20155     1.91828
     -0.57909     0.21112     1.91828
     -0.55793     0.22047     1.91828
     -0.53435     0.22970     1.91828
     -0.50840     0.23883     1.91828
     -0.48012     0.24779     1.91828
     -0.44953     0.25665     1.91828
     -0.41661     0.26539     1.91828
     -0.38147     0.27397     1.91828
     -0.34412     0.28250     1.91828
     -0.30459     0.29081     1.91828
     -0.26290     0.29907     1.91828
     -0.21913     0.30713     1.91828
     -0.17331     0.31503     1.91828
     -0.12546     0.32277     1.91828
     -0.07565     0.33037     1.91828
     -0.02392     0.33776     1.91828
      0.02972     0.34495     1.91828
      0.08513     0.35190     1.91828
      0.14229     0.35864     1.91828
      0.20112     0.36514     1.91828
      0.26166     0.37139     1.91828
      0.32376     0.37741     1.91828
      0.38736     0.38307     1.91828
      0.45243     0.38850     1.91828
      0.51890     0.39359     1.91828
      0.58668     0.39839     1.91828
      0.65571     0.40281     1.91828
      0.72594     0.40689     1.91828
      0.79733     0.41059     1.91828
      0.86976     0.41395     1.91828
      0.94315     0.41689     1.91828
      1.01744     0.41940     1.91828
      1.09257     0.42153     1.91828
      1.16845     0.42319     1.91828
      1.24508     0.42443     1.91828
      1.32225     0.42525     1.91828
      1.39996     0.42555     1.91828
      1.47812     0.42538     1.91828
      1.55667     0.42470     1.91828
      1.63555     0.42350     1.91828
      1.71458     0.42185     1.91828
      1.79379     0.41963     1.91828
      1.87310     0.41691     1.91828
      1.96187     0.41318     1.91828
      2.05043     0.40880     1.91828
      2.13856     0.40372     1.91828
      2.22617     0.39790     1.91828
      2.31300     0.39140     1.91828
      2.39891     0.38421     1.91828
      2.48368     0.37634     1.91828
      2.56728     0.36779     1.91828
      2.64944     0.35858     1.91828
      2.73008     0.34875     1.91828
      2.80903     0.33835     1.91828
      2.88625     0.32745     1.91828
      2.96159     0.31604     1.91828
      3.03494     0.30422     1.91828
      3.10632     0.29211     1.91828
      3.17557     0.27969     1.91828
      3.24269     0.26708     1.91828
      3.30764     0.25442     1.91828
      3.37036     0.24172     1.91828
      3.43086     0.22908     1.91828
      3.48914     0.21655     1.91828
      3.54520     0.20422     1.91828
      3.59905     0.19216     1.91828
      3.65074     0.18046     1.91828
      3.70025     0.16901     1.91828
      3.74766     0.15802     1.91828
      3.79296     0.14740     1.91828
      3.83624     0.13717     1.91828
      3.87752     0.12736     1.91828
      3.91684     0.11800     1.91828
      3.95429     0.10904     1.91828
      3.98994     0.10048     1.91828
      4.02383     0.09232     1.91828
      4.05596     0.08451     1.91828
      4.08649     0.07715     1.91828
      4.11546     0.07008     1.91828
      4.14287     0.06340     1.91828
      4.16888     0.05701     1.91828
      4.19347     0.05092     1.91828
      4.21672     0.04516     1.91828
      4.23870     0.03968     1.91828
      4.25949     0.03449     1.91828
      4.27906     0.02949     1.91828
      4.29758     0.02481     1.91828
      4.31505     0.02031     1.91828
      4.33156     0.01604     1.91828
      4.34706     0.01200     1.91828
      4.36172     0.00813     1.91828
      4.37546     0.00449     1.91828
      4.38846     0.00097     1.91828
      4.03165     0.00094     2.55770
      4.01895     0.00214     2.55770
      4.00552     0.00340     2.55770
      3.99120     0.00474     2.55770
      3.97605     0.00614     2.55770
      3.95991     0.00758     2.55770
      3.94285     0.00914     2.55770
      3.92475     0.01073     2.55770
      3.90563     0.01240     2.55770
      3.88532     0.01410     2.55770
      3.86384     0.01583     2.55770
      3.84112     0.01760     2.55770
      3.81709     0.01941     2.55770
      3.79167     0.02115     2.55770
      3.76488     0.02294     2.55770
      3.73656     0.02462     2.55770
      3.70671     0.02619     2.55770
      3.67529     0.02762     2.55770
      3.64214     0.02894     2.55770
      3.60726     0.02997     2.55770
      3.57061     0.03080     2.55770
      3.53213     0.03124     2.55770
      3.49172     0.03130     2.55770
      3.44933     0.03086     2.55770
      3.40496     0.02985     2.55770
      3.35850     0.02815     2.55770
      3.30996     0.02578     2.55770
      3.25928     0.02248     2.55770
      3.20646     0.01831     2.55770
      3.15145     0.01312     2.55770
      3.09425     0.00681     2.55770
      3.03485    -0.00061     2.55770
      2.97325    -0.00926     2.55770
      2.90946    -0.01897     2.55770
      2.84352    -0.02980     2.55770
      2.77549    -0.04171     2.55770
      2.70537    -0.05444     2.55770
      2.63332    -0.06785     2.55770
      2.55933    -0.08175     2.55770
      2.48352    -0.09595     2.55770
      2.40604    -0.11014     2.55770
